Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates
153.7073723,0,0,0,0,0,0,0,0,,,154.7146487,0,0
153.7075928,0,0,0,0,0,0,0,0,,,154.7148692,0,0
153.7194972,0,0,0,0,0,0,0,0,,,154.7267737,0,0
153.7197152,0,0,0,0,0,0,0,0,,,154.7269917,0,0
153.7349707,0,0,0,0,0,0,0,0,,,154.7422472,0,0
153.7471797,0,0,0,0,0,0,0,0,,,154.7544562,0,0
154.0227736,0,0,0,0,0,0,0,0,,,155.0300501,0,0
154.0278352,0,0,0,0,0,0,0,0,,,155.0351117,0,0
154.0653302,0,0,0,0,0,0,0,0,,,155.0726066,0,0
154.0724595,0,0,0,0,0,0,0,0,,,155.079736,0,0
154.0729211,0,0,0,0,0,0,0,0,,,155.0801976,0,0
154.0807281,0,0,0,0,0,0,0,0,,,155.0880046,0,0
154.0847544,0,0,0,0,0,0,0,0,,,155.0920309,0,0
154.084991,0,0,0,0,0,0,0,0,,,155.0922675,0,0
154.0852491,0,0,0,0,0,0,0,0,,,155.0925256,0,0
154.1015845,0,0,0,0,0,0,0,0,,,155.108861,0,0
154.2390015,0,0,0,0,0,0,0,0,,,155.2462779,0,0
154.2393924,0,0,0,0,0,0,0,0,,,155.2466688,0,0
154.3913761,0,0,0,0,0,0,0,0,,,155.3986526,0,0
154.3916806,0,0,0,0,0,0,0,0,,,155.3989571,0,0
154.4179481,0,0,0,0,0,0,0,0,,,155.4252245,0,0
154.4222971,0,0,0,0,0,0,0,0,,,155.4295735,0,0
154.526734,0,0,0,0,0,0,0,0,,,155.5340104,0,0
154.5271214,0,0,0,0,0,0,0,0,,,155.5343978,0,0
154.7396435,0,0,0,0,0,0,0,0,,,155.74692,0,0
154.7614353,0,0,0,0,0,0,0,0,,,155.7687117,0,0
154.7616875,0,0,0,0,0,0,0,0,,,155.7689639,0,0
154.762109,0,0,0,0,0,0,0,0,,,155.7693854,0,0
154.7658191,0,0,0,0,0,0,0,0,,,155.7730955,0,0
154.7660788,0,0,0,0,0,0,0,0,,,155.7733552,0,0
154.7663173,0,0,0,0,0,0,0,0,,,155.7735937,0,0
154.7719173,0,0,0,0,0,0,0,0,,,155.7791937,0,0
154.8806664,0,0,0,0,0,0,0,0,,,155.8879428,0,0
154.8807473,0,0,0,0,0,0,0,0,,,155.8880237,0,0
154.8809424,0,0,0,0,0,0,0,0,,,155.8882188,0,0
154.8811462,0,0,0,0,0,0,0,0,,,155.8884226,0,0
154.8813478,0,0,0,0,0,0,0,0,,,155.8886242,0,0
154.9042687,0,0,0,0,0,0,0,0,,,155.9115452,0,0
155.0516405,0,0,0,0,0,0,0,0,,,156.058917,0,0
155.0637075,0,0,0,0,0,0,0,0,,,156.0709839,0,0
155.0713593,8,12,3,0,0,0,0,0,CHO,[M-H]-,156.0786357,0.054645446,1
155.1074823,0,0,0,0,0,0,0,0,,,156.1147588,0,0
155.1076349,0,0,0,0,0,0,0,0,,,156.1149114,0,0
155.1077399,9,16,2,0,0,0,0,0,CHO,[M-H]-,156.1150164,0.085813951,1
155.1078794,0,0,0,0,0,0,0,0,,,156.1151559,0,0
155.1079647,0,0,0,0,0,0,0,0,,,156.1152412,0,0
155.1080614,0,0,0,0,0,0,0,0,,,156.1153379,0,0
155.1090599,0,0,0,0,0,0,0,0,,,156.1163364,0,0
155.1093218,0,0,0,0,0,0,0,0,,,156.1165983,0,0
155.1095492,0,0,0,0,0,0,0,0,,,156.1168257,0,0
155.1441126,10,20,1,0,0,0,0,0,CHO,[M-H]-,156.1513891,0.167559785,1
155.3941959,0,0,0,0,0,0,0,0,,,156.4014724,0,0
155.4585978,0,0,0,0,0,0,0,0,,,156.4658743,0,0
155.4587349,0,0,0,0,0,0,0,0,,,156.4660114,0,0
155.4589629,0,0,0,0,0,0,0,0,,,156.4662394,0,0
155.4591134,0,0,0,0,0,0,0,0,,,156.4663899,0,0
155.4592358,0,0,0,0,0,0,0,0,,,156.4665123,0,0
155.4651973,0,0,0,0,0,0,0,0,,,156.4724738,0,0
155.4705893,0,0,0,0,0,0,0,0,,,156.4778657,0,0
155.4799728,0,0,0,0,0,0,0,0,,,156.4872492,0,0
155.5253137,0,0,0,0,0,0,0,0,,,156.5325902,0,0
155.5568216,0,0,0,0,0,0,0,0,,,156.5640981,0,0
155.5843151,0,0,0,0,0,0,0,0,,,156.5915916,0,0
155.5845721,0,0,0,0,0,0,0,0,,,156.5918486,0,0
155.6208385,0,0,0,0,0,0,0,0,,,156.628115,0,0
155.7108834,0,0,0,0,0,0,0,0,,,156.7181598,0,0
155.7112041,0,0,0,0,0,0,0,0,,,156.7184805,0,0
155.7293813,0,0,0,0,0,0,0,0,,,156.7366578,0,0
155.8137409,0,0,0,0,0,0,0,0,,,156.8210174,0,0
155.8146277,0,0,0,0,0,0,0,0,,,156.8219042,0,0
155.8200692,0,0,0,0,0,0,0,0,,,156.8273457,0,0
156.0665891,7,11,3,1,0,0,0,0,CHON,[M-H]-,157.0738655,0.176262391,1
156.0983607,0,0,0,0,0,0,0,0,,,157.1056372,0,0
156.1106947,0,0,0,0,0,0,0,0,,,157.1179712,0,0
156.1108847,0,0,0,0,0,0,0,0,,,157.1181612,0,0
156.1110959,8,16,2,0,1,0,0,0,CHO,[M-H]-,157.1183724,0.077855531,0
156.1113182,0,0,0,0,0,0,0,0,,,157.1185947,0,0
156.1241922,0,0,0,0,0,0,0,0,,,157.1314686,0,0
156.1308697,0,0,0,0,0,0,0,0,,,157.1381461,0,0
156.1567751,0,0,0,0,0,0,0,0,,,157.1640516,0,0
156.1630956,0,0,0,0,0,0,0,0,,,157.1703721,0,0
156.1666941,0,0,0,0,0,0,0,0,,,157.1739706,0,0
156.1672086,0,0,0,0,0,0,0,0,,,157.1744851,0,0
156.1695616,0,0,0,0,0,0,0,0,,,157.1768381,0,0
156.1697534,0,0,0,0,0,0,0,0,,,157.1770299,0,0
156.1699845,0,0,0,0,0,0,0,0,,,157.177261,0,0
156.1703159,0,0,0,0,0,0,0,0,,,157.1775924,0,0
156.1708641,0,0,0,0,0,0,0,0,,,157.1781406,0,0
156.1740726,0,0,0,0,0,0,0,0,,,157.1813491,0,0
156.1761176,0,0,0,0,0,0,0,0,,,157.1833941,0,0
156.1766096,0,0,0,0,0,0,0,0,,,157.1838861,0,0
156.351437,0,0,0,0,0,0,0,0,,,157.3587135,0,0
156.351666,0,0,0,0,0,0,0,0,,,157.3589425,0,0
156.3636303,0,0,0,0,0,0,0,0,,,157.3709067,0,0
156.3638563,0,0,0,0,0,0,0,0,,,157.3711327,0,0
156.3783802,0,0,0,0,0,0,0,0,,,157.3856567,0,0
156.5123908,0,0,0,0,0,0,0,0,,,157.5196673,0,0
156.5254741,0,0,0,0,0,0,0,0,,,157.5327506,0,0
156.5257044,0,0,0,0,0,0,0,0,,,157.5329809,0,0
156.5259707,0,0,0,0,0,0,0,0,,,157.5332472,0,0
156.6859547,0,0,0,0,0,0,0,0,,,157.6932312,0,0
156.7133677,0,0,0,0,0,0,0,0,,,157.7206441,0,0
156.8483477,0,0,0,0,0,0,0,0,,,157.8556242,0,0
156.8488754,0,0,0,0,0,0,0,0,,,157.8561519,0,0
156.8627312,0,0,0,0,0,0,0,0,,,157.8700077,0,0
156.8747221,0,0,0,0,0,0,0,0,,,157.8819986,0,0
156.8749751,0,0,0,0,0,0,0,0,,,157.8822516,0,0
156.8752267,0,0,0,0,0,0,0,0,,,157.8825032,0,0
156.8778289,0,0,0,0,0,0,0,0,,,157.8851054,0,0
156.8877757,0,0,0,0,0,0,0,0,,,157.8950521,0,0
156.8878838,0,0,0,0,0,0,0,0,,,157.8951602,0,0
156.8879667,0,0,0,0,0,0,0,0,,,157.8952431,0,0
156.8881267,0,0,0,0,0,0,0,0,,,157.8954031,0,0
156.8882953,0,0,0,0,0,0,0,0,,,157.8955717,0,0
156.8884558,0,0,0,0,0,0,0,0,,,157.8957322,0,0
156.8946657,0,0,0,0,0,0,0,0,,,157.9019421,0,0
157.0142372,6,6,5,0,0,0,0,0,CHO,[M-H]-,158.0215136,0.061184785,1
157.0171149,0,0,0,0,0,0,0,0,,,158.0243913,0,0
157.0173472,0,0,0,0,0,0,0,0,,,158.0246236,0,0
157.0233172,0,0,0,0,0,0,0,0,,,158.0305936,0,0
157.0236055,0,0,0,0,0,0,0,0,,,158.0308819,0,0
157.0355581,0,0,0,0,0,0,0,0,,,158.0428346,0,0
157.0357764,0,0,0,0,0,0,0,0,,,158.0430529,0,0
157.0480681,0,0,0,0,0,0,0,0,,,158.0553446,0,0
157.0503488,0,0,0,0,0,0,0,0,,,158.0576253,0,0
157.0505769,0,0,0,0,0,0,0,0,,,158.0578534,0,0
157.050648,7,10,4,0,0,0,0,0,CHO,[M-H]-,158.0579245,-0.09910014,1
157.0508306,0,0,0,0,0,0,0,0,,,158.0581071,0,0
157.0867926,0,0,0,0,0,0,0,0,,,158.0940691,0,0
157.0870081,8,14,3,0,0,0,0,0,CHO,[M-H]-,158.0942846,0.061382847,1
157.0872198,0,0,0,0,0,0,0,0,,,158.0944963,0,0
157.114396,0,0,0,0,0,0,0,0,,,158.1216725,0,0
157.123453,9,18,2,0,0,0,0,0,CHO,[M-H]-,158.1307294,-0.313839945,1
157.2246948,0,0,0,0,0,0,0,0,,,158.2319713,0,0
157.2569778,0,0,0,0,0,0,0,0,,,158.2642542,0,0
157.3520596,0,0,0,0,0,0,0,0,,,158.3593361,0,0
157.5502173,0,0,0,0,0,0,0,0,,,158.5574937,0,0
157.5857673,0,0,0,0,0,0,0,0,,,158.5930438,0,0
157.5935684,0,0,0,0,0,0,0,0,,,158.6008449,0,0
157.6126009,0,0,0,0,0,0,0,0,,,158.6198773,0,0
157.6260869,0,0,0,0,0,0,0,0,,,158.6333634,0,0
157.6309276,0,0,0,0,0,0,0,0,,,158.6382041,0,0
157.688751,0,0,0,0,0,0,0,0,,,158.6960275,0,0
157.694853,0,0,0,0,0,0,0,0,,,158.7021295,0,0
157.701396,0,0,0,0,0,0,0,0,,,158.7086725,0,0
157.7608701,0,0,0,0,0,0,0,0,,,158.7681466,0,0
157.7611284,0,0,0,0,0,0,0,0,,,158.7684049,0,0
157.7614759,0,0,0,0,0,0,0,0,,,158.7687524,0,0
158.0362024,0,0,0,0,0,0,0,0,,,159.0434789,0,0
158.0539864,6,10,4,0,1,0,0,0,CHO,[M-H]-,159.0612629,0.004856547,0
158.0904013,7,14,3,0,1,0,0,0,CHO,[M-H]-,159.0976778,-0.180138216,0
158.0955755,0,0,0,0,0,0,0,0,,,159.102852,0,0
158.2791335,0,0,0,0,0,0,0,0,,,159.28641,0,0
158.3368924,0,0,0,0,0,0,0,0,,,159.3441689,0,0
158.3438739,0,0,0,0,0,0,0,0,,,159.3511504,0,0
158.3608226,0,0,0,0,0,0,0,0,,,159.3680991,0,0
158.3627282,0,0,0,0,0,0,0,0,,,159.3700047,0,0
158.3629754,0,0,0,0,0,0,0,0,,,159.3702519,0,0
158.3682774,0,0,0,0,0,0,0,0,,,159.3755538,0,0
158.3779651,0,0,0,0,0,0,0,0,,,159.3852415,0,0
158.7194128,0,0,0,0,0,0,0,0,,,159.7266892,0,0
158.8467222,0,0,0,0,0,0,0,0,,,159.8539986,0,0
158.8863213,0,0,0,0,0,0,0,0,,,159.8935978,0,0
158.9510969,0,0,0,0,0,0,0,0,,,159.9583734,0,0
159.0268594,0,0,0,0,0,0,0,0,,,160.0341358,0,0
159.0271047,0,0,0,0,0,0,0,0,,,160.0343811,0,0
159.0395097,0,0,0,0,0,0,0,0,,,160.0467862,0,0
159.0451422,10,8,2,0,0,0,0,0,CHO,[M-H]-,160.0524187,0.067503604,1
159.0511059,0,0,0,0,0,0,0,0,,,160.0583824,0,0
159.0513833,0,0,0,0,0,0,0,0,,,160.0586598,0,0
159.066214,0,0,0,0,0,0,0,0,,,160.0734905,0,0
159.0662916,7,12,4,0,0,0,0,0,CHO,[M-H]-,160.0735681,-0.057395367,1
159.1021693,0,0,0,0,0,0,0,0,,,160.1094458,0,0
159.1024001,0,0,0,0,0,0,0,0,,,160.1096766,0,0
159.102657,8,16,3,0,0,0,0,0,CHO,[M-H]-,160.1099335,0.067955696,1
159.1029057,0,0,0,0,0,0,0,0,,,160.1101822,0,0
159.1079691,0,0,0,0,0,0,0,0,,,160.1152456,0,0
159.1129858,0,0,0,0,0,0,0,0,,,160.1202623,0,0
159.1160269,0,0,0,0,0,0,0,0,,,160.1233034,0,0
159.1210366,0,0,0,0,0,0,0,0,,,160.1283131,0,0
159.3860347,0,0,0,0,0,0,0,0,,,160.3933111,0,0
159.5131799,0,0,0,0,0,0,0,0,,,160.5204564,0,0
159.6925381,0,0,0,0,0,0,0,0,,,160.6998146,0,0
159.7113701,0,0,0,0,0,0,0,0,,,160.7186466,0,0
159.7170361,0,0,0,0,0,0,0,0,,,160.7243126,0,0
159.7192106,0,0,0,0,0,0,0,0,,,160.7264871,0,0
159.7229686,0,0,0,0,0,0,0,0,,,160.730245,0,0
159.7233791,0,0,0,0,0,0,0,0,,,160.7306555,0,0
159.8450682,0,0,0,0,0,0,0,0,,,160.8523446,0,0
159.8451698,0,0,0,0,0,0,0,0,,,160.8524462,0,0
159.8454314,0,0,0,0,0,0,0,0,,,160.8527078,0,0
159.9033352,0,0,0,0,0,0,0,0,,,160.9106116,0,0
159.9036298,0,0,0,0,0,0,0,0,,,160.9109062,0,0
159.9038658,0,0,0,0,0,0,0,0,,,160.9111422,0,0
160.0403844,9,7,2,1,0,0,0,0,CHON,[M-H]-,161.0476609,0.109049413,1
160.069578,0,0,0,0,0,0,0,0,,,161.0768545,0,0
160.1060067,7,16,3,0,1,0,0,0,CHO,[M-H]-,161.1132832,0.099413638,0
160.2849783,0,0,0,0,0,0,0,0,,,161.2922548,0,0
160.2934058,0,0,0,0,0,0,0,0,,,161.3006823,0,0
160.2938156,0,0,0,0,0,0,0,0,,,161.3010921,0,0
160.3066856,0,0,0,0,0,0,0,0,,,161.3139621,0,0
160.3640815,0,0,0,0,0,0,0,0,,,161.371358,0,0
160.3706198,0,0,0,0,0,0,0,0,,,161.3778963,0,0
160.370949,0,0,0,0,0,0,0,0,,,161.3782255,0,0
160.3878299,0,0,0,0,0,0,0,0,,,161.3951063,0,0
160.3880983,0,0,0,0,0,0,0,0,,,161.3953747,0,0
160.3948657,0,0,0,0,0,0,0,0,,,161.4021422,0,0
160.3951842,0,0,0,0,0,0,0,0,,,161.4024607,0,0
160.5918586,0,0,0,0,0,0,0,0,,,161.5991351,0,0
160.6825601,0,0,0,0,0,0,0,0,,,161.6898365,0,0
160.6877774,0,0,0,0,0,0,0,0,,,161.6950539,0,0
160.6909931,0,0,0,0,0,0,0,0,,,161.6982696,0,0
160.6912558,0,0,0,0,0,0,0,0,,,161.6985323,0,0
160.6915142,0,0,0,0,0,0,0,0,,,161.6987907,0,0
160.7228401,0,0,0,0,0,0,0,0,,,161.7301166,0,0
160.8414983,0,0,0,0,0,0,0,0,,,161.8487748,0,0
160.8417745,0,0,0,0,0,0,0,0,,,161.849051,0,0
160.8420264,0,0,0,0,0,0,0,0,,,161.8493029,0,0
160.8422224,0,0,0,0,0,0,0,0,,,161.8494989,0,0
160.8423197,0,0,0,0,0,0,0,0,,,161.8495962,0,0
160.8437275,0,0,0,0,0,0,0,0,,,161.851004,0,0
160.9574432,0,0,0,0,0,0,0,0,,,161.9647197,0,0
161.0233134,0,0,0,0,0,0,0,0,,,162.0305898,0,0
161.0238395,0,0,0,0,0,0,0,0,,,162.0311159,0,0
161.0241901,0,0,0,0,0,0,0,0,,,162.0314665,0,0
161.0244093,9,6,3,0,0,0,0,0,CHO,[M-H]-,162.0316857,0.051305326,1
161.0246622,0,0,0,0,0,0,0,0,,,162.0319386,0,0
161.0455243,6,10,5,0,0,0,0,0,CHO,[M-H]-,162.0528008,0.139593034,1
161.0540401,0,0,0,0,0,0,0,0,,,162.0613166,0,0
161.0607969,10,10,2,0,0,0,0,0,CHO,[M-H]-,162.0680734,0.038138313,1
161.0610818,0,0,0,0,0,0,0,0,,,162.0683583,0,0
161.0667652,0,0,0,0,0,0,0,0,,,162.0740417,0,0
161.0670392,0,0,0,0,0,0,0,0,,,162.0743157,0,0
161.0674523,0,0,0,0,0,0,0,0,,,162.0747288,0,0
161.0971396,11,14,1,0,0,0,0,0,CHO,[M-H]-,162.104416,0.302575604,1
161.3582898,0,0,0,0,0,0,0,0,,,162.3655663,0,0
161.4012057,0,0,0,0,0,0,0,0,,,162.4084822,0,0
161.4015832,0,0,0,0,0,0,0,0,,,162.4088597,0,0
161.4854414,0,0,0,0,0,0,0,0,,,162.4927179,0,0
161.6957455,0,0,0,0,0,0,0,0,,,162.703022,0,0
161.7105797,0,0,0,0,0,0,0,0,,,162.7178562,0,0
161.7270822,0,0,0,0,0,0,0,0,,,162.7343587,0,0
161.7324384,0,0,0,0,0,0,0,0,,,162.7397148,0,0
161.7328532,0,0,0,0,0,0,0,0,,,162.7401296,0,0
161.8420784,0,0,0,0,0,0,0,0,,,162.8493549,0,0
161.8422347,0,0,0,0,0,0,0,0,,,162.8495112,0,0
161.8425111,0,0,0,0,0,0,0,0,,,162.8497876,0,0
161.8905239,0,0,0,0,0,0,0,0,,,162.8978004,0,0
162.019641,8,5,3,1,0,0,0,0,CHON,[M-H]-,163.0269175,0.156854392,1
162.0229917,0,0,0,0,0,0,0,0,,,163.0302682,0,1
162.0277574,8,6,3,0,1,0,0,0,CHO,[M-H]-,163.0350338,0.092311036,0
162.0323427,0,0,0,0,0,0,0,0,,,163.0396191,0,0
162.0450547,0,0,0,0,0,0,0,0,,,163.0523311,0,0
162.0673966,0,0,0,0,0,0,0,0,,,163.0746731,0,0
162.3035278,0,0,0,0,0,0,0,0,,,163.3108043,0,0
162.3037832,0,0,0,0,0,0,0,0,,,163.3110597,0,0
162.3040242,0,0,0,0,0,0,0,0,,,163.3113007,0,0
162.308904,0,0,0,0,0,0,0,0,,,163.3161805,0,0
162.3492921,0,0,0,0,0,0,0,0,,,163.3565686,0,0
162.3614716,0,0,0,0,0,0,0,0,,,163.3687481,0,0
162.3673444,0,0,0,0,0,0,0,0,,,163.3746209,0,0
162.3795804,0,0,0,0,0,0,0,0,,,163.3868569,0,0
162.435201,0,0,0,0,0,0,0,0,,,163.4424775,0,0
162.435474,0,0,0,0,0,0,0,0,,,163.4427505,0,0
162.5240202,0,0,0,0,0,0,0,0,,,163.5312967,0,0
162.5242206,0,0,0,0,0,0,0,0,,,163.5314971,0,0
162.5244979,0,0,0,0,0,0,0,0,,,163.5317744,0,0
162.5921369,0,0,0,0,0,0,0,0,,,163.5994134,0,0
162.5924237,0,0,0,0,0,0,0,0,,,163.5997002,0,0
162.8386456,0,0,0,0,0,0,0,0,,,163.8459221,0,0
162.838824,0,0,0,0,0,0,0,0,,,163.8461005,0,0
162.839057,0,0,0,0,0,0,0,0,,,163.8463335,0,0
162.8391699,0,0,0,0,0,0,0,0,,,163.8464464,0,0
162.8393244,0,0,0,0,0,0,0,0,,,163.8466009,0,0
162.8394401,0,0,0,0,0,0,0,0,,,163.8467166,0,0
162.8424177,0,0,0,0,0,0,0,0,,,163.8496942,0,0
163.0258698,0,0,0,0,0,0,0,0,,,164.0331463,0,0
163.037017,0,0,0,0,0,0,0,0,,,164.0442934,0,0
163.0372926,0,0,0,0,0,0,0,0,,,164.044569,0,0
163.037673,0,0,0,0,0,0,0,0,,,164.0449494,0,0
163.0394504,0,0,0,0,0,0,0,0,,,164.0467268,0,0
163.0396863,0,0,0,0,0,0,0,0,,,164.0469627,0,0
163.0397824,0,0,0,0,0,0,0,0,,,164.0470588,0,0
163.0398908,0,0,0,0,0,0,0,0,,,164.0471672,0,0
163.0400402,9,8,3,0,0,0,0,0,CHO,[M-H]-,164.0473166,0.167577873,1
163.0402113,0,0,0,0,0,0,0,0,,,164.0474877,0,0
163.0403113,0,0,0,0,0,0,0,0,,,164.0475877,0,0
163.0404295,0,0,0,0,0,0,0,0,,,164.0477059,0,0
163.0764476,10,12,2,0,0,0,0,0,CHO,[M-H]-,164.0837241,0.033876987,1
163.0938109,0,0,0,0,0,0,0,0,,,164.1010873,0,0
163.0993079,0,0,0,0,0,0,0,0,,,164.1065843,0,0
163.1127978,11,16,1,0,0,0,0,0,CHO,[M-H]-,164.1200743,0.248760109,1
163.3714522,0,0,0,0,0,0,0,0,,,164.3787287,0,0
163.3717312,0,0,0,0,0,0,0,0,,,164.3790077,0,0
163.5227518,0,0,0,0,0,0,0,0,,,164.5300283,0,0
163.5230139,0,0,0,0,0,0,0,0,,,164.5302904,0,0
163.5231291,0,0,0,0,0,0,0,0,,,164.5304056,0,0
163.6943839,0,0,0,0,0,0,0,0,,,164.7016603,0,0
163.6946374,0,0,0,0,0,0,0,0,,,164.7019138,0,0
163.7027318,0,0,0,0,0,0,0,0,,,164.7100083,0,0
163.7030072,0,0,0,0,0,0,0,0,,,164.7102837,0,0
163.7114908,0,0,0,0,0,0,0,0,,,164.7187673,0,0
163.7339328,0,0,0,0,0,0,0,0,,,164.7412093,0,0
163.8392617,0,0,0,0,0,0,0,0,,,164.8465382,0,0
163.8395358,0,0,0,0,0,0,0,0,,,164.8468123,0,0
164.0096213,0,0,0,0,0,0,0,0,,,165.0168978,0,0
164.0114909,0,0,0,0,0,0,0,0,,,165.0187674,0,0
164.0243693,0,0,0,0,0,0,0,0,,,165.0316458,0,0
164.0293538,0,0,0,0,0,0,0,0,,,165.0366303,0,0
164.0353646,8,7,3,1,0,0,0,0,CHON,[M-H]-,165.042641,-0.290533193,1
164.0376713,0,0,0,0,0,0,0,0,,,165.0449477,0,0
164.0429586,0,0,0,0,0,0,0,0,,,165.050235,0,0
164.0431304,0,0,0,0,0,0,0,0,,,165.0504068,0,0
164.0433581,8,8,3,0,1,0,0,0,CHO,[M-H]-,165.0506345,0.390352176,0
164.0434604,0,0,0,0,0,0,0,0,,,165.0507368,0,0
164.0436954,0,0,0,0,0,0,0,0,,,165.0509718,0,0
164.0717282,9,11,2,1,0,0,0,0,CHON,[M-H]-,165.0790047,-0.157999928,1
164.3833151,0,0,0,0,0,0,0,0,,,165.3905916,0,0
164.5515614,0,0,0,0,0,0,0,0,,,165.5588379,0,0
164.5762594,0,0,0,0,0,0,0,0,,,165.5835358,0,0
164.6166307,0,0,0,0,0,0,0,0,,,165.6239072,0,0
164.8357712,0,0,0,0,0,0,0,0,,,165.8430477,0,0
164.8359641,0,0,0,0,0,0,0,0,,,165.8432406,0,0
164.8361367,0,0,0,0,0,0,0,0,,,165.8434132,0,0
164.8363832,0,0,0,0,0,0,0,0,,,165.8436597,0,0
164.8365014,0,0,0,0,0,0,0,0,,,165.8437779,0,0
164.8379788,0,0,0,0,0,0,0,0,,,165.8452553,0,0
164.8394805,0,0,0,0,0,0,0,0,,,165.846757,0,0
164.9786473,0,0,0,0,0,0,0,0,,,165.9859237,0,0
165.0188628,0,0,0,0,0,0,0,0,,,166.0261393,0,0
165.0190597,0,0,0,0,0,0,0,0,,,166.0263362,0,0
165.0193215,8,6,4,0,0,0,0,0,CHO,[M-H]-,166.026598,0.064454703,1
165.0196132,0,0,0,0,0,0,0,0,,,166.0268897,0,0
165.0227626,0,0,0,0,0,0,0,0,,,166.0300391,0,0
165.0430606,0,0,0,0,0,0,0,0,,,166.050337,0,0
165.0442899,0,0,0,0,0,0,0,0,,,166.0515663,0,0
165.0467418,0,0,0,0,0,0,0,0,,,166.0540182,0,0
165.0481121,0,0,0,0,0,0,0,0,,,166.0553885,0,0
165.05463,0,0,0,0,0,0,0,0,,,166.0619064,0,0
165.0548958,0,0,0,0,0,0,0,0,,,166.0621722,0,0
165.0553965,0,0,0,0,0,0,0,0,,,166.0626729,0,0
165.0557092,9,10,3,0,0,0,0,0,CHO,[M-H]-,166.0629856,0.051601727,1
165.0559279,0,0,0,0,0,0,0,0,,,166.0632043,0,0
165.0673355,0,0,0,0,0,0,0,0,,,166.074612,0,0
165.091999,0,0,0,0,0,0,0,0,,,166.0992755,0,0
165.0920951,10,14,2,0,0,0,0,0,CHO,[M-H]-,166.0993716,0.048989204,1
165.0923105,0,0,0,0,0,0,0,0,,,166.099587,0,0
165.1284484,11,18,1,0,0,0,0,0,CHO,[M-H]-,166.1357249,0.242602608,1
165.357583,0,0,0,0,0,0,0,0,,,166.3648595,0,0
165.38962,0,0,0,0,0,0,0,0,,,166.3968965,0,0
165.4596999,0,0,0,0,0,0,0,0,,,166.4669763,0,0
165.4934868,0,0,0,0,0,0,0,0,,,166.5007633,0,0
165.5748827,0,0,0,0,0,0,0,0,,,166.5821591,0,0
165.698137,0,0,0,0,0,0,0,0,,,166.7054134,0,0
165.7023725,0,0,0,0,0,0,0,0,,,166.7096489,0,0
165.7027072,0,0,0,0,0,0,0,0,,,166.7099836,0,0
165.7200385,0,0,0,0,0,0,0,0,,,166.727315,0,0
165.7208924,0,0,0,0,0,0,0,0,,,166.7281689,0,0
165.7268638,0,0,0,0,0,0,0,0,,,166.7341403,0,0
165.7386643,0,0,0,0,0,0,0,0,,,166.7459408,0,0
165.7389266,0,0,0,0,0,0,0,0,,,166.7462031,0,0
165.7408787,0,0,0,0,0,0,0,0,,,166.7481552,0,0
165.7502164,0,0,0,0,0,0,0,0,,,166.7574928,0,0
165.7535694,0,0,0,0,0,0,0,0,,,166.7608458,0,0
165.7654508,0,0,0,0,0,0,0,0,,,166.7727273,0,0
165.964807,0,0,0,0,0,0,0,0,,,166.9720835,0,0
166.0145662,7,5,4,1,0,0,0,0,CHON,[M-H]-,167.0218427,0.089571257,1
166.0226921,7,6,4,0,1,0,0,0,CHO,[M-H]-,167.0299686,-0.03030101,0
166.0461729,0,0,0,0,0,0,0,0,,,167.0534493,0,0
166.0590361,8,10,3,0,1,0,0,0,CHO,[M-H]-,167.0663125,0.218516211,0
166.0615328,0,0,0,0,0,0,0,0,,,167.0688093,0,0
166.0639888,6,13,2,1,0,0,0,0,CHON,[M+Cl]-,131.0945876,0.3136169,1
166.0736558,0,0,0,0,0,0,0,0,,,167.0809323,0,0
166.0954418,9,14,2,0,1,0,0,0,CHO,[M-H]-,167.1027183,0.097393251,0
166.2126736,0,0,0,0,0,0,0,0,,,167.2199501,0,0
166.3549408,0,0,0,0,0,0,0,0,,,167.3622172,0,0
166.3553628,0,0,0,0,0,0,0,0,,,167.3626393,0,0
166.3819311,0,0,0,0,0,0,0,0,,,167.3892076,0,0
166.3821968,0,0,0,0,0,0,0,0,,,167.3894733,0,0
166.3826348,0,0,0,0,0,0,0,0,,,167.3899113,0,0
166.3927406,0,0,0,0,0,0,0,0,,,167.4000171,0,0
166.3945953,0,0,0,0,0,0,0,0,,,167.4018717,0,0
166.3984061,0,0,0,0,0,0,0,0,,,167.4056825,0,0
166.3987683,0,0,0,0,0,0,0,0,,,167.4060447,0,0
166.4043373,0,0,0,0,0,0,0,0,,,167.4116137,0,0
166.4045593,0,0,0,0,0,0,0,0,,,167.4118357,0,0
166.5372575,0,0,0,0,0,0,0,0,,,167.544534,0,0
166.5555199,0,0,0,0,0,0,0,0,,,167.5627964,0,0
166.6650688,0,0,0,0,0,0,0,0,,,167.6723453,0,0
166.6687093,0,0,0,0,0,0,0,0,,,167.6759858,0,0
166.6899918,0,0,0,0,0,0,0,0,,,167.6972682,0,0
166.7163737,0,0,0,0,0,0,0,0,,,167.7236502,0,0
166.7166614,0,0,0,0,0,0,0,0,,,167.7239379,0,0
166.7334352,0,0,0,0,0,0,0,0,,,167.7407117,0,0
166.7393537,0,0,0,0,0,0,0,0,,,167.7466302,0,0
166.8332407,0,0,0,0,0,0,0,0,,,167.8405172,0,0
166.8349364,0,0,0,0,0,0,0,0,,,167.8422129,0,0
