"formula","EMSL_class","Class","Class_detailed","AImod","NOSC","HC","OC","DBE_AI","DBE","DBE_C"
"C11H24O3S1","lipid","aliphatic","lipid",-0.2941,-1.4545,2.18,0.27,-4,0,-0.3636
"C12H24O2","lipid","aliphatic","lipid",0,-1.6667,2,0.17,-1,1,-0.0833
"C15H24O2","lipid","aliphatic","aliphatic",0.2143,-1.3333,1.6,0.13,2,4,0.1333
"C10H7O6N1","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.6667,0.8,0.7,0.6,1,8,0.1
"C11H11O5N1","lignin","unsaturated/lignin","unsaturated/lignin",0.4667,0.1818,1,0.45,1,7,0.0909
"C12H15O4N1","lignin","unsaturated/lignin","unsaturated/lignin",0.3333,-0.3333,1.25,0.33,1,6,0.0833
"C9H20O4N1P1","protein","aliphatic","lipid",-0.6,-1,2.22,0.44,-5,1,-0.5556
"C10H6O7","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.6923,0.8,0.6,0.7,1,8,0.1
"C11H10O6","lignin","unsaturated/lignin","unsaturated/lignin",0.5,0.1818,0.91,0.55,1,7,0.0909
"C8H14O6S1","carbohydrate","aliphatic","aliphatic",-0.5,0,1.75,0.75,-5,2,-0.625
"C12H14O5","lignin","unsaturated/lignin","unsaturated/lignin",0.3684,-0.3333,1.17,0.42,1,6,0.0833
"C9H18O5S1","amino_sugar","aliphatic","lipid",-0.4545,-0.6667,2,0.56,-5,1,-0.5556
"C13H18O4","lignin","unsaturated/lignin","unsaturated/lignin",0.2727,-0.7692,1.38,0.31,1,5,0.0769
"C10H22O4S1","protein","aliphatic","lipid",-0.4286,-1.2,2.2,0.4,-5,0,-0.5
"C14H22O3","lipid","aliphatic","aliphatic",0.2,-1.1429,1.57,0.21,1,4,0.0714
"C10H9O6N1","lignin","unsaturated/lignin","unsaturated/lignin",0.5,0.6,0.9,0.6,0,7,0
"C11H13O5N1","lignin","unsaturated/lignin","unsaturated/lignin",0.3333,0,1.18,0.45,0,6,0
"C12H17O4N1","lignin","unsaturated/lignin","unsaturated/lignin",0.2222,-0.5,1.42,0.33,0,5,0
"C10H21O3N1","protein","aliphatic","lipid",-0.2,-1.2,2.1,0.3,-3,1,-0.3
"C10H8O5S1","lignin","aromatic","aromatic",0.5385,0.4,0.8,0.5,1,7,0.1
"C10H8O7","tannin","aromatic","aromatic",0.5385,0.6,0.8,0.7,0,7,0
"C14H8O4","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.75,0,0.57,0.29,7,11,0.5
"C11H12O4S1","lignin","unsaturated/lignin","unsaturated/lignin",0.375,-0.1818,1.09,0.36,1,6,0.0909
"C11H12O6","lignin","unsaturated/lignin","unsaturated/lignin",0.375,0,1.09,0.55,0,6,0
"C8H16O6S1","carbohydrate","aliphatic","lipid",-0.75,-0.25,2,0.75,-6,1,-0.75
"C15H12O3","lignin","aromatic","aromatic",0.6296,-0.4,0.8,0.2,7,10,0.4667
"C12H16O5","lignin","unsaturated/lignin","unsaturated/lignin",0.2632,-0.5,1.33,0.42,0,5,0
"C9H20O5S1","other","aliphatic","lipid",-0.6364,-0.8889,2.22,0.56,-6,0,-0.6667
"C13H20O4","protein","aliphatic","aliphatic",0.1818,-0.9231,1.54,0.31,0,4,0
"C14H24O3","lipid","aliphatic","aliphatic",0.12,-1.2857,1.71,0.21,0,3,0
"C13H7O4N1","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.8,0.3077,0.54,0.31,6,11,0.4615
"C10H11O6N1","lignin","unsaturated/lignin","unsaturated/lignin",0.3333,0.4,1.1,0.6,-1,6,-0.1
"C11H15O5N1","lignin","unsaturated/lignin","unsaturated/lignin",0.2,-0.1818,1.36,0.45,-1,5,-0.0909
"C9H19O4N1","protein","aliphatic","lipid",-0.3333,-0.8889,2.11,0.44,-4,1,-0.4444
"C12H19O4N1","protein","aliphatic","aliphatic+N",0.1111,-0.6667,1.58,0.33,-1,4,-0.0833
"C10H10O5S1","lignin","unsaturated/lignin","unsaturated/lignin",0.3846,0.2,1,0.5,0,6,0
"C10H10O7","tannin","unsaturated/lignin","unsaturated/lignin",0.3846,0.4,1,0.7,-1,6,-0.1
"C14H10O4","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.6667,-0.1429,0.71,0.29,6,10,0.4286
"C11H14O4S1","lignin","unsaturated/lignin","unsaturated/lignin",0.25,-0.3636,1.27,0.36,0,5,0
"C11H14O6","lignin","unsaturated/lignin","unsaturated/lignin",0.25,-0.1818,1.27,0.55,-1,5,-0.0909
"C8H19O6P1","other","aliphatic","lipid",-1,-0.875,2.38,0.75,-7,0,-0.875
"C15H14O3","lignin","aromatic","aromatic",0.5556,-0.5333,0.93,0.2,6,9,0.4
"C12H18O5","protein","aliphatic","aliphatic",0.1579,-0.6667,1.5,0.42,-1,4,-0.0833
"C13H22O4","protein","aliphatic","aliphatic",0.0909,-1.0769,1.69,0.31,-1,3,-0.0769
"C14H26O3","lipid","aliphatic","aliphatic",0.04,-1.4286,1.86,0.21,-1,2,-0.0714
"C8H5O8N1","other","condensed aromatic","condensed aromatic",0.6667,1.75,0.62,1,-2,7,-0.25
"C13H9O4N1","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.7,0.1538,0.69,0.31,5,10,0.3846
"C11H17O5N1","protein","aliphatic","aliphatic+N",0.0667,-0.3636,1.55,0.45,-2,4,-0.1818
"C13H25O3N1","lipid","aliphatic","aliphatic+N",-0.0476,-1.2308,1.92,0.23,-2,2,-0.1538
"C9H8O8","tannin","unsaturated/lignin","unsaturated/lignin",0.4,0.8889,0.89,0.89,-2,6,-0.2222
"C13H8O5","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.7143,0.1538,0.62,0.38,5,10,0.3846
"C10H12O5S1","lignin","unsaturated/lignin","unsaturated/lignin",0.2308,0,1.2,0.5,-1,5,-0.1
"C10H12O7","tannin","unsaturated/lignin","unsaturated/lignin",0.2308,0.2,1.2,0.7,-2,5,-0.2
"C14H12O4","lignin","aromatic","aromatic",0.5833,-0.2857,0.86,0.29,5,9,0.3571
"C11H16O4S1","lignin","unsaturated/lignin","unsaturated/lignin",0.125,-0.5455,1.45,0.36,-1,4,-0.0909
"C11H16O6","lignin","unsaturated/lignin","unsaturated/lignin",0.125,-0.3636,1.45,0.55,-2,4,-0.1818
"C15H16O3","lignin","unsaturated/lignin","unsaturated/lignin",0.4815,-0.6667,1.07,0.2,5,8,0.3333
"C12H20O5","protein","aliphatic","aliphatic",0.0526,-0.8333,1.67,0.42,-2,3,-0.1667
"C13H24O4","protein","aliphatic","aliphatic",0,-1.2308,1.85,0.31,-2,2,-0.1538
"C14H28O3","lipid","aliphatic","lipid",-0.04,-1.5714,2,0.21,-2,1,-0.1429
"C13H11O4N1","lignin","aromatic","aromatic",0.6,0,0.85,0.31,4,9,0.3077
"C12H23O4N1","protein","aliphatic","aliphatic+N",-0.1111,-1,1.92,0.33,-3,2,-0.25
"C12H6O6","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.7778,0.5,0.5,0.5,4,10,0.3333
"C7H14O7","carbohydrate","aliphatic","carbohydrate",-0.7143,0,2,1,-6,1,-0.8571
"C13H10O5","condensed_hydrocarbon","aromatic","aromatic",0.619,0,0.77,0.38,4,9,0.3077
"C10H14O5S1","lignin","unsaturated/lignin","unsaturated/lignin",0.0769,-0.2,1.4,0.5,-2,4,-0.2
"C10H14O7","tannin","unsaturated/lignin","unsaturated/lignin",0.0769,0,1.4,0.7,-3,4,-0.3
"C14H14O4","lignin","unsaturated/lignin","unsaturated/lignin",0.5,-0.4286,1,0.29,4,8,0.2857
"C11H18O6","protein","aliphatic","aliphatic",0,-0.5455,1.64,0.55,-3,3,-0.2727
"C15H18O3","lignin","unsaturated/lignin","unsaturated/lignin",0.4074,-0.8,1.2,0.2,4,7,0.2667
"C12H22O5","protein","aliphatic","aliphatic",-0.0526,-1,1.83,0.42,-3,2,-0.25
"C13H26O4","protein","aliphatic","lipid",-0.0909,-1.3846,2,0.31,-3,1,-0.2308
"C12H9O5N1","condensed_hydrocarbon","aromatic","aromatic",0.6471,0.3333,0.75,0.42,3,9,0.25
"C13H13O4N1","lignin","unsaturated/lignin","unsaturated/lignin",0.5,-0.1538,1,0.31,3,8,0.2308
"C14H17O3N1","lignin","unsaturated/lignin","unsaturated/lignin",0.3913,-0.5714,1.21,0.21,3,7,0.2143
"C8H8O9","other","unsaturated/lignin","unsaturated/lignin",0.1429,1.25,1,1.12,-4,5,-0.5
"C12H8O6","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.6667,0.3333,0.67,0.5,3,9,0.25
"C13H12O3S1","lignin","aromatic","aromatic",0.5238,-0.3077,0.92,0.23,4,8,0.3077
"C13H12O5","lignin","aromatic","aromatic",0.5238,-0.1538,0.92,0.38,3,8,0.2308
"C10H16O5S1","protein","aliphatic","aliphatic",-0.0769,-0.4,1.6,0.5,-3,3,-0.3
"C10H17O5P1","protein","aliphatic","aliphatic",-0.0769,-0.7,1.7,0.5,-3,3,-0.3
"C10H16O7","carbohydrate","aliphatic","aliphatic",-0.0769,-0.2,1.6,0.7,-4,3,-0.4
"C14H16O4","lignin","unsaturated/lignin","unsaturated/lignin",0.4167,-0.5714,1.14,0.29,3,7,0.2143
"C11H20O4S1","protein","aliphatic","aliphatic",-0.125,-0.9091,1.82,0.36,-3,2,-0.2727
"C11H20O6","protein","aliphatic","aliphatic",-0.125,-0.7273,1.82,0.55,-4,2,-0.3636
"C15H20O3","lignin","unsaturated/lignin","unsaturated/lignin",0.3333,-0.9333,1.33,0.2,3,6,0.2
"C12H24O3S1","lipid","aliphatic","lipid",-0.1579,-1.3333,2,0.25,-3,1,-0.25
"C12H24O5","protein","aliphatic","lipid",-0.1579,-1.1667,2,0.42,-4,1,-0.3333
"C16H24O2","lipid","aliphatic","aliphatic",0.2667,-1.25,1.5,0.12,3,5,0.1875
"C11H7O6N1","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.7143,0.7273,0.64,0.55,2,9,0.1818
"C12H11O5N1","lignin","aromatic","aromatic",0.5294,0.1667,0.92,0.42,2,8,0.1667
"C13H15O4N1","lignin","unsaturated/lignin","unsaturated/lignin",0.4,-0.3077,1.15,0.31,2,7,0.1538
"C14H19O3N1","lignin","unsaturated/lignin","unsaturated/lignin",0.3043,-0.7143,1.36,0.21,2,6,0.1429
"C11H6O7","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.7333,0.7273,0.55,0.64,2,9,0.1818
"C12H10O4S1","lignin","aromatic","aromatic",0.5556,0,0.83,0.33,3,8,0.25
"C12H11O4P1","lignin","aromatic","aromatic",0.5556,-0.25,0.92,0.33,3,8,0.25
"C12H10O6","lignin","aromatic","aromatic",0.5556,0.1667,0.83,0.5,2,8,0.1667
"C13H14O3S1","lignin","unsaturated/lignin","unsaturated/lignin",0.4286,-0.4615,1.08,0.23,3,7,0.2308
"C9H14O8","carbohydrate","aliphatic","aliphatic",-0.2,0.2222,1.56,0.89,-5,3,-0.5556
"C13H14O5","lignin","unsaturated/lignin","unsaturated/lignin",0.4286,-0.3077,1.08,0.38,2,7,0.1538
"C10H18O5S1","protein","aliphatic","aliphatic",-0.2308,-0.6,1.8,0.5,-4,2,-0.4
"C17H14O2","unsaturated_hydrocarbon","aromatic","aromatic",0.625,-0.5882,0.82,0.12,9,11,0.5294
"C15H18O1","unsaturated_hydrocarbon","unsaturated/lignin","unsaturated/lignin",0.4483,-1.0667,1.2,0.07,6,7,0.4
"C14H18O4","lignin","unsaturated/lignin","unsaturated/lignin",0.3333,-0.7143,1.29,0.29,2,6,0.1429
"C11H22O4S1","protein","aliphatic","lipid",-0.25,-1.0909,2,0.36,-4,1,-0.3636
"C11H22O6","protein","aliphatic","lipid",-0.25,-0.9091,2,0.55,-5,1,-0.4545
"C15H22O3","lignin","unsaturated/lignin","unsaturated/lignin",0.2593,-1.0667,1.47,0.2,2,5,0.1333
"C12H26O3S1","lipid","aliphatic","lipid",-0.2632,-1.5,2.17,0.25,-4,0,-0.3333
"C13H26O2","lipid","aliphatic","lipid",0,-1.6923,2,0.15,-1,1,-0.0769
"C16H26O2","lipid","aliphatic","aliphatic",0.2,-1.375,1.62,0.12,2,4,0.125
"C11H9O6N1","lignin","aromatic","aromatic",0.5714,0.5455,0.82,0.55,1,8,0.0909
"C12H13O5N1","lignin","unsaturated/lignin","unsaturated/lignin",0.4118,0,1.08,0.42,1,7,0.0833
"C14H21O3N1","lipid","aliphatic","aliphatic+N",0.2174,-0.8571,1.5,0.21,1,5,0.0714
"C12H25O2N1","lipid","aliphatic","lipid",-0.1,-1.5,2.08,0.17,-2,1,-0.1667
"C14H4O3S1","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.913,0.2857,0.29,0.21,9,13,0.6429
"C11H8O7","condensed_hydrocarbon","aromatic","aromatic",0.6,0.5455,0.73,0.64,1,8,0.0909
"C12H12O4S1","lignin","unsaturated/lignin","unsaturated/lignin",0.4444,-0.1667,1,0.33,2,7,0.1667
"C12H12O6","lignin","unsaturated/lignin","unsaturated/lignin",0.4444,0,1,0.5,1,7,0.0833
"C9H16O6S1","amino_sugar","aliphatic","aliphatic",-0.4,-0.2222,1.78,0.67,-5,2,-0.5556
"C16H12O3","condensed_hydrocarbon","aromatic","aromatic",0.6552,-0.375,0.75,0.19,8,11,0.5
"C13H16O5","lignin","unsaturated/lignin","unsaturated/lignin",0.3333,-0.4615,1.23,0.38,1,6,0.0769
"C10H20O5S1","protein","aliphatic","lipid",-0.3846,-0.8,2,0.5,-5,1,-0.5
"C10H20O7","carbohydrate","aliphatic","lipid",-0.3846,-0.6,2,0.7,-6,1,-0.6
"C14H20O4","lignin","unsaturated/lignin","unsaturated/lignin",0.25,-0.8571,1.43,0.29,1,5,0.0714
"C11H24O4S1","protein","aliphatic","lipid",-0.375,-1.2727,2.18,0.36,-5,0,-0.4545
"C15H24O3","lipid","aliphatic","aliphatic",0.1852,-1.2,1.6,0.2,1,4,0.0667
"C11H11O6N1","lignin","unsaturated/lignin","unsaturated/lignin",0.4286,0.3636,1,0.55,0,7,0
"C12H15O5N1","lignin","unsaturated/lignin","unsaturated/lignin",0.2941,-0.1667,1.25,0.42,0,6,0
"C13H19O4N1","lignin","unsaturated/lignin","unsaturated/lignin",0.2,-0.6154,1.46,0.31,0,5,0
"C11H23O3N1","lipid","aliphatic","lipid",-0.1765,-1.2727,2.09,0.27,-3,1,-0.2727
"C12H27O2N1","lipid","aliphatic","lipid",-0.2,-1.6667,2.25,0.17,-3,0,-0.25
"C10H6O8","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.6667,1,0.6,0.8,0,8,0
"C11H10O7","lignin","unsaturated/lignin","unsaturated/lignin",0.4667,0.3636,0.91,0.64,0,7,0
"C15H10O4","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.6923,-0.1333,0.67,0.27,7,11,0.4667
"C12H14O6","lignin","unsaturated/lignin","unsaturated/lignin",0.3333,-0.1667,1.17,0.5,0,6,0
"C9H18O6S1","amino_sugar","aliphatic","lipid",-0.6,-0.4444,2,0.67,-6,1,-0.6667
"C16H14O3","lignin","aromatic","aromatic",0.5862,-0.5,0.88,0.19,7,10,0.4375
"C13H18O3S1","lignin","unsaturated/lignin","unsaturated/lignin",0.2381,-0.7692,1.38,0.23,1,5,0.0769
"C13H18O5","lignin","unsaturated/lignin","unsaturated/lignin",0.2381,-0.6154,1.38,0.38,0,5,0
"C10H22O5S1","protein","aliphatic","lipid",-0.5385,-1,2.2,0.5,-6,0,-0.6
"C15H22O1","unsaturated_hydrocarbon","unsaturated/lignin","unsaturated/lignin",0.3103,-1.3333,1.47,0.07,4,5,0.2667
"C14H22O4","lipid","aliphatic","aliphatic",0.1667,-1,1.57,0.29,0,4,0
"C12H26O3","lipid","aliphatic","lipid",-0.1429,-1.6667,2.17,0.25,-3,0,-0.25
"C15H26O3","lipid","aliphatic","aliphatic",0.1111,-1.3333,1.73,0.2,0,3,0
"C8H13O6N1","carbohydrate","aliphatic","aliphatic+N",-0.25,0.25,1.62,0.75,-4,3,-0.5
"C14H9O4N1","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.7273,0.1429,0.64,0.29,6,11,0.4286
"C11H13O6N1","lignin","unsaturated/lignin","unsaturated/lignin",0.2857,0.1818,1.18,0.55,-1,6,-0.0909
"C9H17O5N1","amino_sugar","aliphatic","aliphatic+N",-0.2727,-0.4444,1.89,0.56,-4,2,-0.4444
"C12H17O5N1","lignin","unsaturated/lignin","unsaturated/lignin",0.1765,-0.3333,1.42,0.42,-1,5,-0.0833
"C10H4O6","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.8571,0.8,0.4,0.6,3,9,0.3
"C10H8O8","tannin","unsaturated/lignin","unsaturated/lignin",0.5,0.8,0.8,0.8,-1,7,-0.1
"C14H8O5","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.7391,0.1429,0.57,0.36,6,11,0.4286
"C11H12O5S1","lignin","unsaturated/lignin","unsaturated/lignin",0.3333,0,1.09,0.45,0,6,0
"C11H12O7","lignin","unsaturated/lignin","unsaturated/lignin",0.3333,0.1818,1.09,0.64,-1,6,-0.0909
"C15H12O4","lignin","aromatic","aromatic",0.6154,-0.2667,0.8,0.27,6,10,0.4
"C12H16O4S1","lignin","unsaturated/lignin","unsaturated/lignin",0.2222,-0.5,1.33,0.33,0,5,0
"C12H16O6","lignin","unsaturated/lignin","unsaturated/lignin",0.2222,-0.3333,1.33,0.5,-1,5,-0.0833
"C16H16O3","lignin","aromatic","aromatic",0.5172,-0.625,1,0.19,6,9,0.375
"C13H20O3S1","lipid","aliphatic","aliphatic",0.1429,-0.9231,1.54,0.23,0,4,0
"C13H20O5","protein","aliphatic","aliphatic",0.1429,-0.7692,1.54,0.38,-1,4,-0.0769
"C14H24O4","lipid","aliphatic","aliphatic",0.0833,-1.1429,1.71,0.29,-1,3,-0.0714
"C15H28O3","lipid","aliphatic","aliphatic",0.037,-1.4667,1.87,0.2,-1,2,-0.0667
"C16H32O2","lipid","aliphatic","lipid",0,-1.75,2,0.12,-1,1,-0.0625
"C13H7O5N1","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.7895,0.4615,0.54,0.38,5,11,0.3846
"C8H15O6N1","carbohydrate","aliphatic","aliphatic+N",-0.5,0,1.88,0.75,-5,2,-0.625
"C14H11O4N1","condensed_hydrocarbon","aromatic","aromatic",0.6364,0,0.79,0.29,5,10,0.3571
"C9H19O5N1","amino_sugar","aliphatic","lipid",-0.4545,-0.6667,2.11,0.56,-5,1,-0.5556
"C12H19O5N1","protein","aliphatic","aliphatic+N",0.0588,-0.5,1.58,0.42,-2,4,-0.1667
"C13H23O4N1","protein","aliphatic","aliphatic+N",0,-0.9231,1.77,0.31,-2,3,-0.1538
"C14H27O3N1","lipid","aliphatic","aliphatic+N",-0.0435,-1.2857,1.93,0.21,-2,2,-0.1429
"C9H6O9","other","aromatic","aromatic",0.5556,1.3333,0.67,1,-2,7,-0.2222
"C13H6O6","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.8,0.4615,0.46,0.46,5,11,0.3846
"C10H10O6S1","lignin","unsaturated/lignin","unsaturated/lignin",0.3333,0.4,1,0.6,-1,6,-0.1
"C14H10O5","condensed_hydrocarbon","aromatic","aromatic",0.6522,0,0.71,0.36,5,10,0.3571
"C11H14O5S1","lignin","unsaturated/lignin","unsaturated/lignin",0.2,-0.1818,1.27,0.45,-1,5,-0.0909
"C11H15O5P1","lignin","unsaturated/lignin","unsaturated/lignin",0.2,-0.4545,1.36,0.45,-1,5,-0.0909
"C11H14O7","lignin","unsaturated/lignin","unsaturated/lignin",0.2,0,1.27,0.64,-2,5,-0.1818
"C15H14O4","lignin","aromatic","aromatic",0.5385,-0.4,0.93,0.27,5,9,0.3333
"C12H18O4S1","protein","aliphatic","aliphatic",0.1111,-0.6667,1.5,0.33,-1,4,-0.0833
"C12H18O6","protein","aliphatic","aliphatic",0.1111,-0.5,1.5,0.5,-2,4,-0.1667
"C16H18O3","lignin","unsaturated/lignin","unsaturated/lignin",0.4483,-0.75,1.12,0.19,5,8,0.3125
"C13H23O3P1","lipid","aliphatic","aliphatic",0.0476,-1.3077,1.77,0.23,-1,3,-0.0769
"C13H22O5","protein","aliphatic","aliphatic",0.0476,-0.9231,1.69,0.38,-2,3,-0.1538
"C14H26O4","lipid","aliphatic","aliphatic",0,-1.2857,1.86,0.29,-2,2,-0.1429
"C15H30O3","lipid","aliphatic","lipid",-0.037,-1.6,2,0.2,-2,1,-0.1333
"C13H9O5N1","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.6842,0.3077,0.69,0.38,4,10,0.3077
"C14H13O4N1","lignin","aromatic","aromatic",0.5455,-0.1429,0.93,0.29,4,9,0.2857
"C11H17O6N1","protein","aliphatic","aliphatic+N",0,-0.1818,1.55,0.55,-3,4,-0.2727
"C15H17O3N1","lignin","unsaturated/lignin","unsaturated/lignin",0.44,-0.5333,1.13,0.2,4,8,0.2667
"C13H25O4N1","protein","aliphatic","aliphatic+N",-0.1,-1.0769,1.92,0.31,-3,2,-0.2308
"C13H8O6","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.7,0.3077,0.62,0.46,4,10,0.3077
"C10H12O6S1","lignin","unsaturated/lignin","unsaturated/lignin",0.1667,0.2,1.2,0.6,-2,5,-0.2
"C10H12O8","tannin","unsaturated/lignin","unsaturated/lignin",0.1667,0.4,1.2,0.8,-3,5,-0.3
"C15H12O2","lignin","aromatic","aromatic",0.6429,-0.5333,0.8,0.13,8,10,0.5333
"C8H16O7","carbohydrate","aliphatic","lipid",-0.5556,-0.25,2,0.88,-6,1,-0.75
"C14H12O5","lignin","aromatic","aromatic",0.5652,-0.1429,0.86,0.36,4,9,0.2857
"C11H16O5S1","lignin","unsaturated/lignin","unsaturated/lignin",0.0667,-0.3636,1.45,0.45,-2,4,-0.1818
"C11H16O7","lignin","unsaturated/lignin","unsaturated/lignin",0.0667,-0.1818,1.45,0.64,-3,4,-0.2727
"C15H16O4","lignin","unsaturated/lignin","unsaturated/lignin",0.4615,-0.5333,1.07,0.27,4,8,0.2667
"C12H21O4P1","protein","aliphatic","aliphatic",0,-1.0833,1.75,0.33,-2,3,-0.1667
"C12H20O6","protein","aliphatic","aliphatic",0,-0.6667,1.67,0.5,-3,3,-0.25
"C16H20O3","lignin","unsaturated/lignin","unsaturated/lignin",0.3793,-0.875,1.25,0.19,4,7,0.25
"C13H24O5","protein","aliphatic","aliphatic",-0.0476,-1.0769,1.85,0.38,-3,2,-0.2308
"C14H28O4","lipid","aliphatic","lipid",-0.0833,-1.4286,2,0.29,-3,1,-0.2143
"C12H7O6N1","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.75,0.6667,0.58,0.5,3,10,0.25
"C13H11O5N1","lignin","aromatic","aromatic",0.5789,0.1538,0.85,0.38,3,9,0.2308
"C14H15O4N1","lignin","unsaturated/lignin","unsaturated/lignin",0.4545,-0.2857,1.07,0.29,3,8,0.2143
"C13H23O2N1","lipid","aliphatic","aliphatic+N",0.0909,-1.2308,1.77,0.15,0,3,0
"C12H23O5N1","protein","aliphatic","aliphatic+N",-0.1765,-0.8333,1.92,0.42,-4,2,-0.3333
"C12H6O7","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.7647,0.6667,0.5,0.58,3,10,0.25
"C13H10O6","condensed_hydrocarbon","aromatic","aromatic",0.6,0.1538,0.77,0.46,3,9,0.2308
"C10H14O6S1","lignin","unsaturated/lignin","unsaturated/lignin",0,0,1.4,0.6,-3,4,-0.3
"C14H14O3S1","lignin","unsaturated/lignin","unsaturated/lignin",0.4783,-0.4286,1,0.21,4,8,0.2857
"C10H14O8","tannin","unsaturated/lignin","unsaturated/lignin",0,0.2,1.4,0.8,-4,4,-0.4
"C14H14O5","lignin","unsaturated/lignin","unsaturated/lignin",0.4783,-0.2857,1,0.36,3,8,0.2143
"C11H18O5S1","protein","aliphatic","aliphatic",-0.0667,-0.5455,1.64,0.45,-3,3,-0.2727
"C11H18O7","amino_sugar","aliphatic","aliphatic",-0.0667,-0.3636,1.64,0.64,-4,3,-0.3636
"C15H18O4","lignin","unsaturated/lignin","unsaturated/lignin",0.3846,-0.6667,1.2,0.27,3,7,0.2
"C12H22O4S1","protein","aliphatic","aliphatic",-0.1111,-1,1.83,0.33,-3,2,-0.25
"C12H22O6","protein","aliphatic","aliphatic",-0.1111,-0.8333,1.83,0.5,-4,2,-0.3333
"C16H22O3","lignin","unsaturated/lignin","unsaturated/lignin",0.3103,-1,1.38,0.19,3,6,0.1875
"C14H26O2","lipid","aliphatic","aliphatic",0.0769,-1.5714,1.86,0.14,0,2,0
"C13H26O5","protein","aliphatic","lipid",-0.1429,-1.2308,2,0.38,-4,1,-0.3077
"C12H9O6N1","condensed_hydrocarbon","aromatic","aromatic",0.625,0.5,0.75,0.5,2,9,0.1667
"C13H13O5N1","lignin","unsaturated/lignin","unsaturated/lignin",0.4737,0,1,0.38,2,8,0.1538
"C14H17O4N1","lignin","unsaturated/lignin","unsaturated/lignin",0.3636,-0.4286,1.21,0.29,2,7,0.1429
"C11H22O4N1P1","protein","aliphatic","lipid",-0.2857,-1,2,0.36,-4,2,-0.3636
"C12H8O7","condensed_hydrocarbon","aromatic","aromatic",0.6471,0.5,0.67,0.58,2,9,0.1667
"C13H12O6","lignin","unsaturated/lignin","unsaturated/lignin",0.5,0,0.92,0.46,2,8,0.1538
"C10H16O6S1","amino_sugar","aliphatic","aliphatic",-0.1667,-0.2,1.6,0.6,-4,3,-0.4
"C10H17O6P1","amino_sugar","aliphatic","aliphatic",-0.1667,-0.5,1.7,0.6,-4,3,-0.4
"C17H12O3","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.6774,-0.3529,0.71,0.18,9,12,0.5294
"C14H16O3S1","lignin","unsaturated/lignin","unsaturated/lignin",0.3913,-0.5714,1.14,0.21,3,7,0.2143
"C14H16O5","lignin","unsaturated/lignin","unsaturated/lignin",0.3913,-0.4286,1.14,0.36,2,7,0.1429
"C11H20O5S1","protein","aliphatic","aliphatic",-0.2,-0.7273,1.82,0.45,-4,2,-0.3636
"C11H20O7","amino_sugar","aliphatic","aliphatic",-0.2,-0.5455,1.82,0.64,-5,2,-0.4545
"C16H20O1","unsaturated_hydrocarbon","unsaturated/lignin","unsaturated/lignin",0.4194,-1.125,1.25,0.06,6,7,0.375
"C15H20O4","lignin","unsaturated/lignin","unsaturated/lignin",0.3077,-0.8,1.33,0.27,2,6,0.1333
"C12H24O4S1","protein","aliphatic","lipid",-0.2222,-1.1667,2,0.33,-4,1,-0.3333
"C12H25O4P1","protein","aliphatic","lipid",-0.2222,-1.4167,2.08,0.33,-4,1,-0.3333
"C12H24O6","protein","aliphatic","lipid",-0.2222,-1,2,0.5,-5,1,-0.4167
"C16H24O3","lipid","aliphatic","aliphatic",0.2414,-1.125,1.5,0.19,2,5,0.125
"C14H28O2","lipid","aliphatic","lipid",0,-1.7143,2,0.14,-1,1,-0.0714
"C9H15O8N1","carbohydrate","aliphatic","aliphatic+N",-0.5,0.4444,1.67,0.89,-6,3,-0.6667
"C13H15O5N1","lignin","unsaturated/lignin","unsaturated/lignin",0.3684,-0.1538,1.15,0.38,1,7,0.0769
"C14H19O4N1","lignin","unsaturated/lignin","unsaturated/lignin",0.2727,-0.5714,1.36,0.29,1,6,0.0714
"C11H24O4N1P1","protein","aliphatic","lipid",-0.4286,-1.1818,2.18,0.36,-5,1,-0.4545
"C11H23O6N1","protein","aliphatic","lipid",-0.4286,-0.7273,2.09,0.55,-6,1,-0.5455
